	GO_ADRENAL_GLAND_DEVELOPMENT	GO_AMINOGLYCAN_CATABOLIC_PROCESS	GO_BICARBONATE_TRANSPORT	GO_CARDIAC_MUSCLE_CELL_PROLIFERATION	GO_CARTILAGE_DEVELOPMENT_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	GO_CHEMICAL_HOMEOSTASIS_WITHIN_A_TISSUE	GO_COLLAGEN_CATABOLIC_PROCESS	GO_CONNECTIVE_TISSUE_DEVELOPMENT	GO_EAR_DEVELOPMENT	GO_EMBRYO_IMPLANTATION	GO_ENDOCHONDRAL_BONE_MORPHOGENESIS	GO_ENDOCRINE_HORMONE_SECRETION	GO_EXTRACELLULAR_MATRIX_DISASSEMBLY	GO_IMMUNE_RESPONSE_TO_TUMOR_CELL	GO_INCLUSION_BODY_ASSEMBLY	GO_MAINTENANCE_OF_PROTEIN_LOCALIZATION_IN_ENDOPLASMIC_RETICULUM	GO_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT	GO_NEGATIVE_REGULATION_OF_CIRCADIAN_RHYTHM	GO_NEGATIVE_REGULATION_OF_KIDNEY_DEVELOPMENT	GO_NEGATIVE_REGULATION_OF_MORPHOGENESIS_OF_AN_EPITHELIUM	GO_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS	GO_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION	GO_NEGATIVE_REGULATION_OF_VIRAL_RELEASE_FROM_HOST_CELL	GO_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_INTERCONVERSION	GO_ODONTOGENESIS	GO_POSITIVE_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY	GO_PROTEIN_ACTIVATION_CASCADE	GO_PROTEIN_K11_LINKED_UBIQUITINATION	GO_REGULATION_OF_GLOMERULUS_DEVELOPMENT	GO_REGULATION_OF_MESODERM_DEVELOPMENT	GO_REGULATION_OF_RESPONSE_TO_TUMOR_CELL	GO_REPLACEMENT_OSSIFICATION	GO_RESPONSE_TO_ATP	GO_TROPHOBLAST_CELL_MIGRATION	HALLMARK_ANGIOGENESIS
TCGA.55.7281.01A	0.12078123575841	0.167433438199266	-0.0748071150292283	0.0123161942464694	0.132854112536059	0.342599266129884	0.212649144106651	0.0865545165710977	0.0409146453536618	0.283463541498228	0.10523232365384	-0.0440334698658921	0.205060578766939	0.111725369921788	0.296283029315362	0.326572148795458	0.114610770037914	-0.0424284297746355	0.0713634635170108	0.0786743713192812	0.0866613671253945	0.00895266572280389	0.227400922581153	0.244171642634883	0.0847083824105071	0.141748864052069	0.0663905136479362	0.295009019377765	-0.0572954698828412	-0.0521795115626263	0.0564797297172024	0.086073520314529	0.00967300230293635	0.240389190433731	0.327637777801355
TCGA.55.7283.01A	0.10744816443511	0.164635351863997	-0.0195286963856176	0.00476735965176193	0.0879638659813458	0.352872795310754	0.0829995261651807	0.0602011188351004	0.0042058883715632	0.255717058613949	0.0633547154335954	-0.0950745963618765	0.130489508523132	0.137064579341873	0.303815460040993	0.311154684552625	0.088153580909753	-0.0202844285552738	0.0359153542079503	0.0427665928396914	0.0945503108726801	0.0106464812997397	0.270806370111352	0.280725666181749	0.0408548917134974	0.0831465752452454	0.186065440340221	0.296920245384891	-0.000662123095490637	-0.0824404509105263	0.0637942746433688	0.0289133650682807	-0.0139330248470368	0.21858245721948	0.200724715283554
TCGA.55.7574.01A	0.153987616513079	0.187537558487033	-0.0214752517847581	0.038235152354483	0.158001102167443	0.351419689217092	0.233232400203695	0.108105847705168	0.00952662552290426	0.269562850910537	0.111863359974025	-0.0320102116041602	0.222992512254741	0.106299945566752	0.294640749393247	0.31264390960751	0.0954439990533006	-0.00865511168508458	0.0533163668012607	0.0845707340139371	0.0955789018936502	-0.00452505244717126	0.222907477958192	0.237430724697655	0.083002352528474	0.209690787255783	0.199715811597082	0.293969772927996	0.0122591166964909	-0.0840824298705531	0.0371353654692655	0.0909083116470585	0.00327265334543408	0.241530203625184	0.391405770024994
TCGA.55.7910.01A	0.158594365153811	0.145153385488484	-0.0168060325310567	-0.00313931843620044	0.110356164375665	0.300174281782211	0.122845326807387	0.0793380186989459	0.0151273541820726	0.260215946076701	0.0701868065959183	-0.0265630065875907	0.148394606373324	0.0962572919534417	0.291706690078508	0.308578188788695	0.123907732292456	0.0458895035531922	-0.0669238574339549	0.0143657174456269	0.0749742911126864	-0.000924433359189214	0.191980581641886	0.271175492941031	0.0458965429771949	0.0697339229495505	0.102816487769928	0.308530316118037	-0.074686913485401	-0.0839520979130599	0.0347910275884234	0.0441880164386436	0.0178971067310582	0.214285917740653	0.340165425976222
TCGA.55.7914.01A	0.104153992401713	0.135721178642094	-0.0798961660807771	0.0333694403124421	0.132436724107222	0.368706848418164	0.137910886202103	0.0768929399586052	0.0101279316849539	0.259995514023496	0.0885655655543875	-0.123964360960262	0.156563609594559	0.110708280218275	0.296796665034165	0.3582588742067	0.102024998775106	-0.0218940967559095	0.0405663616407978	0.0620589919842814	0.0642128564244693	-0.0132906135828033	0.253544094044909	0.252154206573012	0.041173430857524	0.177811123452225	0.0870817757280138	0.291756053826713	-0.0671893744709232	-0.0848392876454089	0.0312098243070227	0.0518943796924586	0.00148079849081182	0.262086707283922	0.264067633900112
TCGA.55.7994.01A	0.0222787163237358	0.179306903177699	-0.0985359667236013	-0.00428142360867933	0.10700070810254	0.358173794410413	0.135072995905234	0.0576139965521241	-0.0165222806486215	0.233323954143584	0.0538921166748742	-0.146016558121477	0.150789183060889	0.202801318998162	0.298973842309395	0.289687983878225	0.0980962872090524	-0.0458882628993902	0.0969347748057316	0.0977615006549008	0.0649703954669165	-0.016978593164377	0.236261565802452	0.273308722132929	0.0287952967803454	0.160513534619582	0.142105271344528	0.316638235101898	-0.0452210816554131	-0.165380365870938	0.126792887108508	0.0169015095224913	0.00570016358286785	0.241094618499871	0.26963761391105
TCGA.55.7995.01A	0.0811267446074061	0.148455717510886	-0.103941950622557	0.00731205594182335	0.128294807398255	0.228783332666866	0.125134646389326	0.0542405748133384	0.0152799298155008	0.241577392560159	0.0526067950686039	-0.0976211951785633	0.148811638658845	0.16162086663411	0.324943708186191	0.267125318087684	0.0448286934926324	-0.0441308192386148	0.0873356414772698	0.0764049762328725	0.08526300370688	0.00769291593649227	0.262449760673129	0.284702093020498	0.0427195369697068	0.19788274095095	0.0363106236395528	0.296920460724219	-0.113925340438449	-0.120420006918273	0.0935053308527371	-0.00314763908038104	-0.00936633046118327	0.207328428747557	0.25709419955496
TCGA.55.8205.01A	0.0571252442537718	0.149224616844658	-0.131336247063269	0.0194107388797143	0.0951076951054942	0.292664617082867	0.122926931269415	0.0603955165769816	-0.0168427622558597	0.266756505182899	0.0533958207080088	-0.0985819410150521	0.157103362552775	0.182263641161607	0.293231264574981	0.273872580392654	0.0900303173776786	-0.0092483296824017	0.0839689327073301	0.127127983436381	0.0801305525302756	0.00516879944208185	0.251153999452415	0.30357960616642	0.046228582915843	0.171966524708541	0.108118374783273	0.333874026203909	-0.0249456313183445	-0.0108272780225175	0.118931595861741	0.0146345546487619	0.0162653854496107	0.257930044551118	0.308006406925984
TCGA.55.8301.01A	0.0830891363197269	0.164938739123037	-0.0706616134205814	0.0142504130212157	0.140742622659414	0.333557545620541	0.202005055068348	0.0664524664377105	-0.00774356010744344	0.24560566907874	0.084641736961946	-0.0631112438844271	0.183713931217432	0.187679681335102	0.301622989025884	0.306851302913517	0.0344963328426999	-0.0184327920970133	0.0821249542955991	0.0777017964736872	0.0390856254479305	-0.00413923935531035	0.249733915187423	0.271598866649388	0.0405446968670114	0.201381267693269	0.0539269135994772	0.316559870987631	-0.00462635472158188	-0.0746294797088772	0.096667764977839	0.0408282624750773	-0.0111991570654691	0.237920383118405	0.304355583758983
TCGA.55.8505.01A	0.131413734035912	0.19287557137214	-0.0437518101578705	0.0197889127653676	0.173423919980041	0.263160904945217	0.247371597993155	0.109302686670325	0.0129818493555049	0.284767072840632	0.108900725681506	-0.0221275393690028	0.216903376317904	0.0815642720340375	0.329822678044117	0.31207264124538	0.0911683707473343	-0.0103348759866897	0.103125461524597	0.129004712125167	0.0545981360161162	-0.046681004695937	0.250938255570273	0.309602521269957	0.0803548077668748	0.104455584285686	0.206429067953799	0.294694242700078	0.0256169401321377	-0.00249569570729672	0.000565834934897714	0.049192166478149	-0.00149791952655883	0.224104748761904	0.337824783224022
TCGA.55.8508.01A	0.211013561073248	0.166619121002773	-0.00507799633331072	-0.0244984272332856	0.13415298039884	0.274293622224741	0.165469144646823	0.0969865738272449	0.0228188561031812	0.272918973082696	0.0808979011936391	0.0191066117534965	0.156582587912541	0.105526452942585	0.288718294879855	0.282796074533259	0.0955191514376185	-0.0167156198520758	0.0248571324806646	0.0300679562136334	0.079021423950975	-0.0468973705291101	0.233303378095565	0.247116001113883	0.0649346656311653	0.119085139077797	0.113788156919696	0.286130369515115	-0.0941492336981973	-0.0381411543315896	0.0282109839731957	0.0324579370534955	-0.00213798011932222	0.239259237228423	0.292658052537924
TCGA.55.8615.01A	0.145034565052822	0.142617573662294	-0.073528957392415	-0.0214703286453494	0.106172527799118	0.343497753378703	0.137168813065649	0.0703369983403072	0.00981373961331864	0.244225321953589	0.0524505201241349	-0.0265435149101011	0.169958934307674	0.09842969670755	0.361649787503224	0.277383944321849	0.0653970112898482	-0.000957740266570274	0.0247064189000474	-0.00212798760402013	0.132403214383995	-0.0344477619288057	0.236262303011955	0.263248516775654	0.0342492534034339	0.0538518743525166	0.208482684412792	0.272195447220025	-0.160464411117382	-0.115282493968089	0.0307470021797199	0.00839560513308599	-0.0162066011411125	0.228842464221472	0.289271671040268
TCGA.55.A48X.01A	0.0967565090930119	0.169114905915084	-0.117315290037994	0.00885440733051861	0.143574606071819	0.327160536490581	0.190519522308105	0.0734741381454476	0.00858591807176846	0.263121505117467	0.100588080023332	-0.0780547872762364	0.208036325095875	0.0958239019420442	0.311092143332055	0.29364066867831	0.0833340348908998	-0.0302803595705202	0.0754734707042622	0.0464739705446055	0.073942458243165	-0.0211481848027965	0.247140116431809	0.256867338550158	0.0546328695454959	0.203705578928985	0.147021975472711	0.286689870431451	-0.0110437697630911	-0.0882923794954171	0.02649637193376	0.0950139496551446	-0.014229992089702	0.192985031053297	0.299217629648741
TCGA.55.A48Y.01A	0.136752835370248	0.183145596323969	-0.120740856237839	0.036259095734289	0.142740835414194	0.31094143468065	0.195325873876341	0.0956320474837982	0.0160949563532311	0.283173914830582	0.0771218985808861	-0.0670278553548691	0.183420775773709	0.105484815178441	0.301468550332215	0.315307112730256	0.0428034006160337	0.0304616285263171	0.0326223886693844	0.0754264620867991	0.10104585749092	0.00278791813028578	0.24371631903085	0.279972451729973	0.0468430669299997	0.129121331761895	0.0487658085701583	0.309059377257866	-0.109256107929116	-0.00605364970242915	0.0401788800734783	0.0130766601247369	-0.00109396256641523	0.264171193192543	0.388098001227057
TCGA.55.A48Z.01A	0.0811267406166826	0.192724431729391	-0.0760992433895717	0.0148326862133467	0.160421765980828	0.278808687260948	0.234017196539707	0.0953775120717416	0.0211550740568972	0.257534508018884	0.0862541241883663	-0.0261811158938229	0.216703952956893	0.101087060724511	0.321651320936327	0.308699964029865	0.060921345176489	-0.0288670010934371	0.0828462198573761	0.0880486697566183	0.0338464794063037	-0.055586229484304	0.229760970140604	0.258605058700317	0.0561783859869515	0.110493008302965	0.143818199029438	0.306495619388777	-0.0699241195718041	-0.0675710351516877	0.0375301216289433	0.032117319847409	-0.0414700396671013	0.231581589067725	0.335437148209938
TCGA.55.A490.01A	0.108120863814467	0.159273506367922	-0.212333282314813	0.0300522759196673	0.133813301084156	0.304577717078338	0.162717994555913	0.105365515896338	0.0188367110329777	0.290807736516087	0.0845109233328624	-0.0741919938491384	0.201876867819369	0.101763990377768	0.30416227996012	0.309475717704708	0.0729977078300024	-0.0161871202055355	0.0237579173948156	0.0653057231744221	0.099657432822325	-0.00346215422685798	0.176547382843645	0.243356219344686	0.0560549628692722	0.0676379013580159	0.104269708027748	0.313376159055615	-0.0459992333809205	-0.0261356450586745	0.0533889695424284	0.0400464069457347	0.000717236044846257	0.297511029534849	0.345122371093151
TCGA.62.8394.01A	0.0487050911228972	0.180547728823638	-0.0825432064250637	-0.017722955076341	0.127210722938298	0.343380981993488	0.181154404421933	0.0729470235667993	0.0171350454205658	0.266194701320831	0.064529047350601	-0.069833706896386	0.182301181307221	0.122587975706513	0.338843526684028	0.318529112840553	0.0465508749530962	-0.00538623381052974	0.0962136127199789	0.0489828148320049	0.06818377904905	-0.0236872457931178	0.249478101987063	0.274057543617375	0.0501793415646789	0.107059055270976	0.0788736838592139	0.307574217580719	-0.0428518012338892	-0.0845986614585312	0.0604527153866597	0.0171285097290511	-0.03268860917833	0.229864366120505	0.272284233272008
TCGA.62.8398.01A	0.110308471147759	0.174037742428705	-0.0117759342178751	0.0344878326121089	0.149742309807921	0.230740120403524	0.154159340931497	0.0872932885251429	0.00766093062827681	0.280410383842759	0.107279759775355	-0.0412637101190262	0.185898136335782	0.127669140712088	0.295077664389126	0.291651669989307	0.108164767140302	0.00701523628277898	0.0571249081242853	0.082033834506235	0.0999408514097962	0.0143656908479686	0.244234256328882	0.313002575802677	0.0835825070936348	0.160048132211582	0.159468065883949	0.297766503086308	-0.0999990040482023	0.00280483146450468	0.055445874225262	0.0608086357096927	-0.00346722023639964	0.234219731813907	0.31136680160937
TCGA.62.A46U.01A	0.0258778081379334	0.172588229163908	-0.0243941598823493	0.00350030562746847	0.0645219855224807	0.340209202567694	0.199092317960108	0.0374194106583647	-0.0150142821051	0.248122771403534	0.0320667205815722	-0.0635607930477376	0.199776950947228	0.204568041335414	0.289167210544831	0.343472152010041	0.0669414025601194	-0.00995283500452922	0.0520725088196484	0.0310751834512557	0.0859826500615592	-0.0278359362316724	0.242580564606699	0.303896223420678	0.0393340838094738	0.181145105770279	0.101888311583215	0.307513855148393	-0.113240900027666	-0.0845139668923374	0.152253452037265	0.0139321517674073	0.00640313443579631	0.25672627983455	0.295001050850274
TCGA.62.A46Y.01A	0.0501532301923568	0.156005554109529	-0.0115689186098858	-0.0144849767336054	0.0915030664740534	0.336859207047905	0.119016932495997	0.0306691427304646	-0.0170340125848418	0.240308378013287	0.0476516693238347	-0.0932641034216137	0.134246968577126	0.143258300677724	0.297963418943956	0.298434697946248	0.0985641968701754	-0.01864796023067	0.0550217545455526	0.0554966299061103	0.0898977756965283	-0.0358650989437632	0.251945263526798	0.304605571642492	0.0182854689708022	0.136698578618561	0.105684984410335	0.308822323501915	-0.0398790745784182	-0.164565650724089	0.0783382311676915	0.0280536110439864	-0.0336519658789787	0.2091081992179	0.27098653291323
TCGA.62.A471.01A	0.0523545914299969	0.112072766057245	-0.0956771879238857	-0.0152469286070754	0.110534770058179	0.203602785289966	0.159392264657775	0.0482725013789437	-0.00536025250910763	0.253921542259694	0.0588354421391247	-0.0952716594503035	0.160182685032977	0.0747709123430369	0.30097295409535	0.312538500112603	0.092765842223107	-0.0215232904515054	0.00539554232632765	0.0457283179060831	0.0537222070360249	-0.0159997460457976	0.213927159395912	0.308766129737916	0.0552305166612027	0.074956681802398	0.149796395174007	0.334922278988461	-0.134065455203624	0.00801719323807886	-0.0302288065735079	0.00854517415057345	-0.0136685854722581	0.265260842931426	0.242466666616571
TCGA.64.1679.01A	0.182121660867565	0.21590940257303	-0.0262999621295396	0.0708526761543541	0.171079597608164	0.367978834143092	0.263611620755122	0.134075584774178	0.0545522853552075	0.300478061570967	0.120380788146552	0.0389533163390951	0.261530827503481	0.116335290353642	0.324274691467761	0.33527866647733	0.0605402462748582	0.000295115676387927	0.0919127382049808	0.160575270128991	0.105980147419641	0.0173526795212118	0.207616931734818	0.256596152966217	0.119087951961041	0.0920185583849842	0.141849071742787	0.295977941492199	-0.00811390738688136	-0.0265651169897581	0.0684425090166637	0.0859058051671529	0.00467626839155648	0.239891596072272	0.392420987144303
TCGA.64.5775.01A	0.120508716235134	0.129443309647743	-0.0929472240339214	0.0635177487749442	0.110024013279516	0.0893405117998592	0.186607651283969	0.0894992449454516	0.0124570205352025	0.283229938143038	0.0605636571677686	-0.013588994136744	0.178783825688441	0.128564554985208	0.291856881101062	0.293608950075499	0.0401505339959699	0.00334925021775385	0.130574830660957	0.0681417891169352	0.0578664117022267	0.0159087937235149	0.25675198615642	0.28963524708846	0.0668093233345361	0.120290798535932	0.0736957213755913	0.349358328747161	0.00443843634433205	0.0158060992754994	0.0826715521199825	0.00243585257578492	-0.0301846982837599	0.288241104606144	0.352026359757392
TCGA.64.5781.01A	0.108963335576418	0.182153753099606	-0.0672322535421509	0.0166966249808368	0.0871792469002205	0.187793018936916	0.221544636662159	0.0759195692960553	-0.0129645790732534	0.217204387944731	0.0544928926251529	-0.0520204070589702	0.197847019117847	0.176970261368046	0.288440046043108	0.29612669793706	0.0836402651397537	-0.0546585176947202	0.054678766255322	0.0891803746285227	0.0246958462034055	-0.0491353897517545	0.218207535890346	0.280883138630784	0.0655021603313232	0.198165370378623	0.183197479829817	0.320630534597975	-0.0637300066197693	0.03176130305143	0.0913050682147188	0.0259371955124612	-0.0204402906545198	0.188889104155477	0.306285362836084
TCGA.64.5815.01A	0.178380731818432	0.223991545645721	-0.0588076569537603	0.0647264188328917	0.178366415987967	0.369657559296585	0.286636108498215	0.120921940194292	0.0311018762434179	0.28967739730852	0.120609775914036	-0.00835785666848531	0.2675308917284	0.166921761609866	0.286939816934958	0.327754911626827	0.117802759107516	-0.0038126080393156	0.11222804651564	0.131439058848423	0.0832187641233314	0.0282788765429106	0.21849774343254	0.245128264711256	0.102428868888515	0.172765104974401	0.131426798668931	0.296462988004386	0.0222322158613353	-0.0240527353464971	0.12066701471667	0.0766340058963215	-0.00681935932271879	0.273590111402974	0.425274736966797
TCGA.67.6215.01A	0.115408615997906	0.147576292015854	-0.0111258408831146	0.0338436297281695	0.0930565218926853	0.354093929629521	0.137242883961909	0.0497435692675532	0.00762855691853892	0.205635969843829	0.0415562856901945	-0.1016895500733	0.150953593307067	0.138396880743813	0.26025550787599	0.313977592223846	0.0869541873683059	0.00473478229518001	0.00848071303655791	0.023292491194204	0.129988575539508	-0.0141424918975355	0.249666152030641	0.304738156488008	0.0407767630406255	0.0939269038905637	0.0656946750149932	0.305015731368454	-0.0609814230060139	-0.124104036063601	0.0770091850628973	0.00550315197489421	-0.0333375840613628	0.243623335616963	0.280866750065607
TCGA.69.7760.01A	0.127391876615434	0.139763996338902	-0.104671745804164	0.0141700127914966	0.147742165417116	0.278424752913383	0.0919343077386469	0.0756415108483343	-0.000520955979209725	0.259037179547571	0.048281871640494	-0.0801601983303482	0.139735996454054	0.123183892386253	0.297359657643035	0.348919286114599	0.0627972255811217	-0.0427122923373085	0.0159367948592788	0.0843431098034092	0.0763739510352431	-0.00170696504162768	0.205324293780971	0.28011571063723	0.0155997479954676	0.0774028607463885	0.061895580947896	0.327887460719729	-0.062020191826502	-0.0146718096994736	0.062668723496149	-0.055443228952204	-0.0136466141470169	0.290589822550872	0.270189217378993
TCGA.69.7765.01A	0.140016865160288	0.207968787537272	-0.0721468038969676	0.035594824936484	0.16229900213769	0.36997739096399	0.222199028728679	0.122933475106969	0.0161659131996686	0.291296940965692	0.11085005227137	0.00577403429743582	0.231030268275233	0.114948275688166	0.279672647200863	0.3591155842691	0.138163620595832	-0.0223304763158188	0.0547081213051696	0.0911265164358422	0.115345849883111	0.0335693283274625	0.216902703970493	0.243208567155944	0.0842181577243598	0.13431166608562	0.148351735790346	0.303722921206847	0.00873820263731288	-0.0316867487633186	0.0582354941305818	0.0863908085022883	-0.00883079193528478	0.249984150720414	0.359940390307021
TCGA.69.7973.01A	0.185712182270002	0.145167493526417	-0.110282128319242	-0.00565839534350038	0.0962428811960567	0.322230399031085	0.12118570176566	0.0825893626246276	0.0376681640200114	0.261694721174817	0.0472921149308875	-0.0467452816824109	0.153853915840957	0.0840662252905936	0.298496332108473	0.275573391946553	0.0595943088116611	0.00571046837248572	-0.07039062823727	0.0333479622717173	0.109294425552482	-0.0378341295158468	0.227210624206668	0.287491511632314	0.078234076480875	0.0401968760826648	0.196398025767024	0.29505794279916	-0.0111361635646094	-0.0730517896235617	0.0387726396520199	0.00855145491052115	0.00403724213249561	0.25591813118382	0.320468488963882
TCGA.69.7974.01A	0.0857250614401654	0.17359729298529	-0.0630565816723705	0.0231574835549141	0.0834358151177658	0.341028133347909	0.191032652874789	0.070352481235315	-0.00505091327602049	0.291350548145124	0.0448545368581728	-0.0653625205892952	0.193109973164218	0.168888096931764	0.32389740728008	0.313727975561735	0.117225598352428	-0.0630286122036314	0.0134882433091835	0.0796492748382499	0.0790314552344925	0.0236019576707448	0.227545461440767	0.285245520019087	0.0684576819601818	0.133068441424106	0.189478953125148	0.317830613351351	-0.059593875523516	-0.0648968565050828	0.10215882313292	0.0102968291865061	-0.00207108224366449	0.306217927970143	0.362559980026545
TCGA.69.8253.01A	0.109489881778798	0.194782760884689	-0.0428045342321831	-0.0140043113010428	0.133487627539635	0.324847538903389	0.180396608484425	0.057973989092798	-0.00583440607599873	0.262365449543216	0.0675935985728804	-0.0617396306233789	0.16002376999572	0.0874403587136856	0.284936436185802	0.286464553763069	0.102698233403612	-0.0193599330382256	0.0215712416574607	-0.00044342218989337	0.0494371891782821	-0.0122346561344645	0.238049276531763	0.25778131368979	0.05283149188766	0.12092071560562	0.113395257536435	0.274111237909211	-0.0699069656531339	-0.0658960896427134	0.0209240475653004	0.0327993770525266	-0.00633482708563773	0.215784060299908	0.323873114858624
TCGA.69.8453.01A	0.102903540871118	0.216325238738874	0.0144695072073342	0.0367583173229271	0.129479027115898	0.310750781349946	0.219702181727978	0.0744618483385079	0.00528020736094567	0.287489019089755	0.087793528633179	-0.0411277417711653	0.221054086934017	0.163584881262717	0.311583486335067	0.297897413422552	0.0971969140559208	-0.0440433568622133	0.148251631852876	0.0808091565571167	0.109166441969815	0.00671580467555374	0.230096597311201	0.2687756607381	0.0796098708083172	0.206804766815812	0.156331280618869	0.284216483207948	-0.0127093546169616	-0.049924161635145	0.0903023933029034	0.0541497664939647	0.000149084590666455	0.211248020796645	0.320687191966819
TCGA.69.A59K.01A	0.0726863925811619	0.160008132234568	-0.113648239645566	0.000363828917669419	0.0883805150080225	0.3238586316556	0.145362859452718	0.0413682114833824	-0.0312617209965551	0.260737837411592	0.034799960172855	-0.0931215655329199	0.166555896914779	0.142659012400912	0.281901027954202	0.292652544344037	0.0565248222740033	-0.0514981379700233	0.0229829384965062	0.0704088883359287	0.0720645279562884	-0.0331931388928166	0.164132126423018	0.279261206831486	0.0234172976744363	0.124845246701272	0.0768832694570635	0.337310843280439	-0.0730683673123188	-0.127240942112315	0.10004355068135	-0.00891598613916188	-0.0278137155670428	0.214751187828527	0.246221444313173
TCGA.71.6725.01A	0.0551910294443492	0.112852192412741	-0.128508782848573	-0.0232096059949177	0.0782150106861161	0.325700312700684	0.114170696293838	0.0537650849253903	0.0192246520180171	0.245448627654694	0.0558659265359661	-0.0931889996146161	0.0940199297271493	0.128621734629293	0.26967117283135	0.321424183967535	0.025654089842038	-0.0229804202950748	0.0541760020020956	0.0637792571704455	0.116330125737862	-0.00389664009654766	0.239139791674093	0.251656118244149	0.040716305319522	0.0312778831822245	0.0289046956822736	0.289234649004448	-0.0625741058925052	-0.0831799810324527	0.0438838747238489	0.030261189388268	0.00592088297438973	0.222345291139815	0.253315054987829
TCGA.73.4668.01A	0.154799882214651	0.180576172586036	-0.0351466669073765	0.00710846547577009	0.136157673495771	0.366146631745787	0.218752814552151	0.100937427564342	0.0304520803141252	0.281575508948796	0.0978610600405212	-0.0144985984859008	0.217163329930717	0.116286001092894	0.275531144111104	0.33391779425239	0.0981577120525627	0.00127658194834283	0.0498943093237083	0.0953038356412236	0.11015269067251	0.0408981503452846	0.205478333010576	0.264835597984552	0.0883754272437605	0.123366354068992	0.0778422700045583	0.299988535722931	-0.0176250544098777	-0.077508779936994	0.0440524483980107	0.0706440616970331	-0.0239893324753576	0.265063925411676	0.343485680621581
TCGA.73.4675.01A	0.147341739794699	0.203244315245363	-0.101789688188977	0.00435328229679045	0.104471713184968	0.320132218888621	0.226841150666309	0.0773197313222272	0.020949113823856	0.276822502715773	0.0966296392524913	-0.0352608500530021	0.180454329737765	0.0830237109637755	0.286690004611389	0.288755589798934	0.0788977375940837	-0.0417104866924529	0.0638506439968275	0.0408097755039197	0.0765880247163314	0.00860096945438637	0.195408722864057	0.263950767376846	0.0572393463336282	0.0871542958408541	0.0501176385523302	0.2733452788592	-0.0373230975377244	-0.00300604312015965	0.030267079521164	0.0588769754156898	0.000833847265299506	0.215173760514638	0.338609360268118
TCGA.73.A9RS.01A	0.104464364699254	0.0732100185882131	-0.127514833447608	-0.0420063565908048	0.0712802725529467	0.186497879112932	0.0551360875424333	0.0188616379149308	-0.0235287049429224	0.199049844232279	0.0294083014359587	-0.103693975058306	0.0792421901652315	0.126279045850367	0.331444212727428	0.286824119337975	0.0191278845002747	0.0441161986776618	0.0212444864532973	0.031424495243992	0.0347186211570697	-0.0120827528751813	0.213699393028548	0.294450751284775	-0.00129519602882782	0.0635583490601525	0.155433172685035	0.345810443543801	-0.083085916607306	-0.0575149121757827	0.0703559913295003	-0.00932508838462385	-0.0534546587788409	0.161536716105717	0.14434510570179
TCGA.75.6212.01A	0.0599228350913732	0.1922287446699	0.015955503371856	0.0286766406964693	0.103553599774216	0.378261113335633	0.155612732856977	0.0554199008419093	-0.00116199924925653	0.234227346996393	0.0472647467703532	-0.0637243045510474	0.176177966531705	0.125264404741403	0.270832309767812	0.316272159246179	0.112694109387655	0.00497723516867598	0.0648922574256935	0.0716291396686402	0.0975094296707333	-0.0119633034167114	0.211338628830678	0.286547093156216	0.0506613102548398	0.154329824398865	0.170671605446774	0.263261875509649	-0.040529790705872	-0.0548732112582132	0.0441007022657814	-0.00310829574074087	0.0100048053546066	0.237761053010038	0.332071526798484
TCGA.78.7150.01A	0.138578102159121	0.171880660638374	-0.120527909316344	0.0636215240490761	0.127688734626569	0.210410220581997	0.18844104272498	0.083959312477316	0.0127726369323063	0.269911451846925	0.0792039920701512	-0.0509114839623032	0.190640623663012	0.0727567993404315	0.325920379853304	0.315257579336119	0.0731993318775425	-0.0088056190751799	0.0308189244812001	0.109109729052128	0.090167323778994	-0.00140591703579195	0.20836130626528	0.317696734284748	0.0871341599581306	0.0960841406190652	0.162654100171171	0.335120900082709	-0.0787036154467771	0.0491567748660621	-0.000911629388790129	0.0258173562733777	-0.0235025757587775	0.24226921040854	0.308994463724864
TCGA.78.7155.01A	0.0385617291133277	0.11759293586737	-0.10288246950778	0.068428188474827	0.111196523386091	0.188801961839769	0.032935320547124	0.0489515093912141	0.0440528786146021	0.24224059986337	0.0623170697399737	-0.0786481404484277	0.114219928296081	0.0110200321942131	0.291939696286413	0.26740390994536	0.0221582995484686	0.0254861463045157	0.148450439248967	0.184011775297036	0.11751149903842	0.0205149327366652	0.140230206080845	0.280248969180812	0.0849936663749256	0.00212288711402592	0.11225458022234	0.387683365383597	-0.0985662747406096	-0.105417648099189	-0.0370055704366535	0.0561490194038073	-0.0449144729938694	0.194380526429828	0.191189414439484
